"","x"
"1230","Memory B"
"1231","Naive B"
"1232","CD4 Naive"
"1233","CD14 Mono"
"1234","NK"
"1235","Naive B"
"1236","CD4 Naive"
"1237","CD8 Memory_1"
"1238","CD8 Naive"
"1239","CD4 Naive"
"1240","CD4 Memory"
"1241","CD8 Naive"
"1242","CD4 Naive"
"1243","CD8 Naive"
"1244","CD8 Naive"
"1245","CD16 Mono"
"1246","CD8 Memory_2"
"1247","Prog_RBC"
"1248","CD8 Naive"
"1249","CD4 Naive"
"1250","NK"
"1251","CD4 Naive"
"1252","CD4 Naive"
"1253","CD8 Effector_1"
"1254","CD4 Memory"
"1255","CD8 Effector_1"
"1256","CD14 Mono"
"1257","CD14 Mono"
"1258","CD8 Naive"
"1259","Naive B"
"1260","CD4 Naive"
"1261","CD14 Mono"
"1262","Naive B"
"1263","CD4 Naive"
"1264","MAIT"
"1265","CD16 Mono"
"1266","CD4 Memory"
"1267","CD8 Naive"
"1268","Memory B"
"1269","CD4 Memory"
"1270","Prog_DC"
"1271","Naive B"
"1272","HSC"
"1273","Prog_RBC"
"1274","CD4 Naive"
"1275","CD4 Naive"
"1276","CD4 Naive"
"1277","NK"
"1278","CD4 Memory"
"1279","gdT"
"1280","CD14 Mono"
"1281","CD8 Naive"
"1282","CD4 Naive"
"1283","CD4 Naive"
"1284","CD4 Naive"
"1285","CD4 Naive"
"1286","pDC"
"1287","CD8 Naive"
"1288","CD4 Memory"
"1289","CD8 Effector_2"
"1290","CD14 Mono"
"1291","CD8 Naive"
"1292","Prog_RBC"
"1293","cDC2"
"1294","CD8 Naive"
"1295","CD14 Mono"
"1296","NK"
"1297","CD14 Mono"
"1298","CD14 Mono"
"1299","CD8 Naive"
"1300","CD4 Memory"
"1301","LMPP"
"1302","cDC2"
"1303","CD8 Naive"
"1304","CD14 Mono"
"1305","Prog_DC"
"1306","CD14 Mono"
"1307","CD4 Naive"
"1308","CD8 Effector_1"
"1309","CD14 Mono"
"1310","CD8 Naive"
"1311","cDC2"
"1312","CD8 Naive"
"1313","Prog_RBC"
"1314","CD14 Mono"
"1315","CD4 Memory"
"1316","Naive B"
"1317","CD14 Mono"
"1318","Naive B"
"1319","CD14 Mono"
"1320","Prog_RBC"
"1321","CD4 Memory"
"1322","CD14 Mono"
"1323","Naive B"
"1324","CD8 Naive"
"1325","CD14 Mono"
"1326","LMPP"
"1327","CD14 Mono"
"1328","CD4 Memory"
"1329","CD14 Mono"
"1330","CD4 Naive"
"1331","NK"
"1332","pDC"
"1333","CD8 Naive"
"1334","CD4 Memory"
"1335","CD4 Memory"
"1336","CD4 Memory"
"1337","NK"
"1338","gdT"
"1339","CD14 Mono"
"1340","CD14 Mono"
"1341","CD4 Naive"
"1342","Memory B"
"1343","CD14 Mono"
"1344","CD14 Mono"
"1345","CD14 Mono"
"1346","CD14 Mono"
"1347","CD4 Naive"
"1348","CD8 Memory_1"
"1349","CD4 Naive"
"1350","CD8 Memory_2"
"1351","CD4 Naive"
"1352","Memory B"
"1353","Treg"
"1354","Memory B"
"1355","CD8 Naive"
"1356","CD4 Naive"
"1357","Naive B"
"1358","CD4 Naive"
"1359","CD8 Naive"
"1360","CD8 Naive"
"1361","cDC2"
"1362","HSC"
"1363","CD14 Mono"
"1364","CD14 Mono"
"1365","Treg"
"1366","GMP"
"1367","NK"
"1368","CD14 Mono"
"1369","Naive B"
"1370","CD8 Naive"
"1371","CD8 Naive"
"1372","Naive B"
"1373","CD4 Memory"
"1374","Memory B"
"1375","Prog_DC"
"1376","Prog_RBC"
"1377","CD4 Naive"
"1378","Treg"
"1379","CD16 Mono"
"1380","CD4 Naive"
"1381","CD14 Mono"
"1382","CD4 Memory"
"1383","Prog_DC"
"1384","CD4 Memory"
"1385","Naive B"
"1386","Memory B"
"1387","CD4 Naive"
"1388","CD14 Mono"
"1389","Treg"
"1390","Prog_B 1"
"1391","CD14 Mono"
"1392","CD14 Mono"
"1393","CD8 Naive"
"1394","CD8 Naive"
"1395","CD14 Mono"
"1396","CD4 Naive"
"1397","CD4 Naive"
"1398","CD4 Naive"
"1399","CD8 Naive"
"1400","GMP"
"1401","CD14 Mono"
"1402","CD14 Mono"
"1403","CD8 Memory_1"
"1404","CD16 Mono"
"1405","CD14 Mono"
"1406","CD8 Naive"
"1407","cDC2"
"1408","CD4 Memory"
"1409","CD14 Mono"
"1410","CD14 Mono"
"1411","NK"
"1412","Naive B"
"1413","cDC2"
"1414","CD4 Memory"
"1415","HSC"
"1416","Naive B"
"1417","NK"
"1418","CD8 Effector_1"
"1419","Prog_RBC"
"1420","CD14 Mono"
"1421","CD14 Mono"
"1422","MAIT"
"1423","Prog_RBC"
"1424","CD4 Naive"
"1425","Prog_DC"
"1426","CD14 Mono"
"1427","CD8 Naive"
"1428","CD4 Memory"
"1429","CD8 Effector_1"
"1430","CD4 Naive"
"1431","CD4 Naive"
"1432","CD14 Mono"
"1433","CD4 Memory"
"1434","CD4 Memory"
"1435","CD4 Memory"
"1436","CD14 Mono"
"1437","CD4 Memory"
"1438","CD4 Memory"
"1439","CD14 Mono"
"1440","GMP"
"1441","Naive B"
"1442","CD4 Naive"
"1443","CD14 Mono"
"1444","CD14 Mono"
"1445","CD16 Mono"
"1446","CD4 Naive"
"1447","CD4 Naive"
"1448","CD14 Mono"
"1449","Naive B"
"1450","CD4 Naive"
"1451","CD4 Naive"
"1452","Memory B"
"1453","HSC"
"1454","CD4 Naive"
"1455","CD4 Memory"
"1456","CD4 Naive"
"1457","CD4 Memory"
"1458","CD14 Mono"
"1459","CD8 Naive"
"1460","CD4 Memory"
"1461","CD4 Naive"
"1462","Memory B"
"1463","CD14 Mono"
"1464","CD14 Mono"
"1465","CD4 Naive"
"1466","CD8 Naive"
"1467","Prog_RBC"
"1468","Treg"
"1469","CD8 Effector_2"
"1470","GMP"
"1471","CD8 Naive"
"1472","CD8 Naive"
"1473","CD4 Naive"
"1474","CD4 Naive"
"1475","CD4 Naive"
"1476","CD14 Mono"
"1477","CD8 Memory_2"
"1478","CD4 Memory"
"1479","CD8 Effector_1"
"1480","GMP"
"1481","CD4 Naive"
"1482","MAIT"
"1483","GMP"
"1484","CD4 Naive"
"1485","CD14 Mono"
"1486","CD4 Naive"
"1487","CD8 Naive"
"1488","Memory B"
"1489","CD14 Mono"
"1490","CD4 Memory"
"1491","CD8 Naive"
"1492","CD14 Mono"
"1493","CD4 Memory"
"1494","CD14 Mono"
"1495","CD4 Memory"
"1496","CD14 Mono"
"1497","CD8 Naive"
"1498","CD14 Mono"
"1499","gdT"
"1500","CD8 Effector_1"
"1501","CD4 Naive"
"1502","CD8 Naive"
"1503","CD4 Naive"
"1504","CD4 Naive"
"1505","CD4 Naive"
"1506","Naive B"
"1507","CD8 Naive"
"1508","CD4 Memory"
"1509","CD8 Naive"
"1510","CD14 Mono"
"1511","CD4 Naive"
"1512","Naive B"
"1513","CD14 Mono"
"1514","CD8 Naive"
"1515","CD4 Naive"
"1516","Memory B"
"1517","CD14 Mono"
"1518","CD4 Memory"
"1519","CD14 Mono"
"1520","CD4 Memory"
"1521","CD8 Effector_1"
"1522","CD8 Naive"
"1523","CD14 Mono"
"1524","CD8 Naive"
"1525","CD8 Memory_2"
"1526","CD4 Naive"
"1527","GMP"
"1528","CD4 Naive"
"1529","CD4 Memory"
"1530","Naive B"
"1531","GMP"
"1532","CD16 Mono"
"1533","CD8 Naive"
"1534","CD4 Memory"
"1535","NK"
"1536","CD14 Mono"
"1537","Naive B"
"1538","Prog_B 2"
"1539","CD4 Naive"
"1540","Prog_Mk"
"1541","gdT"
"1542","Memory B"
"1543","CD14 Mono"
"1544","CD4 Naive"
"1545","CD8 Naive"
"1546","CD8 Naive"
"1547","CD16 Mono"
"1548","CD8 Naive"
"1549","CD4 Naive"
"1550","Memory B"
"1551","CD14 Mono"
"1552","CD14 Mono"
"1553","GMP"
"1554","CD8 Naive"
"1555","CD14 Mono"
"1556","CD8 Naive"
"1557","CD8 Effector_2"
"1558","CD14 Mono"
"1559","CD14 Mono"
"1560","CD4 Memory"
"1561","CD8 Naive"
"1562","CD8 Naive"
"1563","CD8 Naive"
"1564","CD14 Mono"
"1565","CD14 Mono"
"1566","CD14 Mono"
"1567","MAIT"
"1568","CD4 Memory"
"1569","GMP"
"1570","gdT"
"1571","CD4 Naive"
"1572","CD8 Naive"
"1573","CD4 Naive"
"1574","Memory B"
"1575","CD4 Naive"
"1576","Memory B"
"1577","GMP"
"1578","CD4 Naive"
"1579","CD14 Mono"
"1580","CD8 Memory_2"
"1581","Prog_DC"
"1582","CD16 Mono"
"1583","CD4 Memory"
"1584","Memory B"
"1585","Memory B"
"1586","CD4 Memory"
"1587","CD8 Memory_1"
"1588","CD14 Mono"
"1589","CD4 Naive"
"1590","CD14 Mono"
"1591","CD14 Mono"
"1592","CD4 Memory"
"1593","CD14 Mono"
"1594","CD14 Mono"
"1595","Prog_RBC"
"1596","Memory B"
"1597","GMP"
"1598","GMP"
"1599","CD14 Mono"
"1600","CD16 Mono"
"1601","CD14 Mono"
"1602","CD14 Mono"
"1603","CD8 Naive"
"1604","CD4 Naive"
"1605","CD8 Effector_1"
"1606","NK"
"1607","NK"
"1608","CD14 Mono"
"1609","CD4 Naive"
"1610","CD16 Mono"
"1611","CD4 Naive"
"1612","Memory B"
"1613","CD4 Naive"
"1614","CD14 Mono"
"1615","Plasmablast"
"1616","CD8 Memory_2"
"1617","CD8 Effector_2"
"1618","CD14 Mono"
"1619","NK"
"1620","pDC"
"1621","Memory B"
"1622","CD4 Naive"
"1623","CD4 Memory"
"1624","CD14 Mono"
"1625","CD4 Naive"
"1626","NK"
"1627","CD16 Mono"
"1628","CD4 Naive"
"1629","CD4 Naive"
"1630","GMP"
"1631","Prog_B 1"
"1632","CD8 Effector_2"
"1633","CD8 Naive"
"1634","CD4 Memory"
"1635","Prog_RBC"
"1636","cDC2"
"1637","CD14 Mono"
"1638","CD14 Mono"
"1639","CD8 Effector_2"
"1640","CD4 Memory"
"1641","Naive B"
"1642","CD14 Mono"
"1643","CD8 Effector_1"
"1644","Naive B"
"1645","CD4 Naive"
"1646","CD14 Mono"
"1647","Naive B"
"1648","CD8 Naive"
"1649","CD8 Naive"
"1650","Treg"
"1651","GMP"
"1652","CD14 Mono"
"1653","CD14 Mono"
"1654","CD14 Mono"
"1655","Prog_RBC"
"1656","Prog_DC"
"1657","CD4 Naive"
"1658","CD14 Mono"
"1659","CD4 Naive"
"1660","Plasmablast"
"1661","CD4 Naive"
"1662","Memory B"
"1663","CD4 Naive"
"1664","CD4 Memory"
"1665","CD4 Naive"
"1666","Naive B"
"1667","CD4 Naive"
"1668","CD14 Mono"
"1669","CD4 Naive"
"1670","CD8 Naive"
"1671","CD14 Mono"
"1672","CD4 Naive"
"1673","CD14 Mono"
"1674","CD14 Mono"
"1675","Naive B"
"1676","CD14 Mono"
"1677","Prog_RBC"
"1678","CD14 Mono"
"1679","CD4 Naive"
"1680","CD8 Memory_1"
"1681","CD4 Naive"
"1682","CD8 Naive"
"1683","CD14 Mono"
"1684","CD14 Mono"
"1685","MAIT"
"1686","CD4 Naive"
"1687","Naive B"
"1688","CD14 Mono"
"1689","CD14 Mono"
"1690","CD4 Naive"
"1691","CD14 Mono"
"1692","CD4 Naive"
"1693","CD4 Naive"
"1694","CD14 Mono"
"1695","MAIT"
"1696","CD14 Mono"
"1697","CD8 Naive"
"1698","CD4 Memory"
"1699","CD8 Naive"
"1700","CD4 Memory"
"1701","CD14 Mono"
"1702","CD14 Mono"
"1703","Memory B"
"1704","CD8 Naive"
"1705","CD4 Memory"
"1706","CD14 Mono"
"1707","Prog_RBC"
"1708","CD14 Mono"
"1709","CD4 Naive"
"1710","NK"
"1711","CD8 Memory_2"
"1712","GMP"
"1713","LMPP"
"1714","Plasmablast"
"1715","CD4 Memory"
"1716","GMP"
"1717","pDC"
"1718","CD8 Naive"
"1719","CD4 Naive"
"1720","CD14 Mono"
"1721","CD4 Memory"
"1722","CD4 Memory"
"1723","Memory B"
"1724","CD14 Mono"
"1725","CD8 Effector_1"
"1726","CD14 Mono"
"1727","CD14 Mono"
"1728","Prog_RBC"
"1729","Memory B"
"1730","CD14 Mono"
"1731","CD14 Mono"
"1732","GMP"
"1733","CD8 Naive"
"1734","CD8 Naive"
"1735","CD14 Mono"
"1736","Plasmablast"
"1737","CD4 Memory"
"1738","CD8 Naive"
"1739","cDC2"
"1740","Naive B"
"1741","CD4 Memory"
"1742","CD4 Memory"
"1743","CD4 Naive"
"1744","CD14 Mono"
"1745","CD8 Naive"
"1746","CD14 Mono"
"1747","CD14 Mono"
"1748","CD4 Naive"
"1749","CD8 Memory_2"
"1750","GMP"
"1751","CD8 Naive"
"1752","CD16 Mono"
"1753","CD4 Naive"
"1754","Naive B"
"1755","CD14 Mono"
"1756","CD56 bright NK"
"1757","CD4 Naive"
"1758","CD4 Memory"
"1759","GMP"
"1760","Naive B"
"1761","CD8 Naive"
"1762","CD14 Mono"
"1763","Treg"
"1764","Memory B"
"1765","CD8 Naive"
"1766","CD4 Naive"
"1767","Naive B"
"1768","CD14 Mono"
"1769","Naive B"
"1770","LMPP"
"1771","NK"
"1772","CD8 Memory_2"
"1773","CD8 Effector_2"
"1774","Naive B"
"1775","CD4 Memory"
"1776","CD14 Mono"
"1777","CD8 Effector_1"
"1778","NK"
"1779","CD14 Mono"
"1780","Naive B"
"1781","Prog_DC"
"1782","LMPP"
"1783","CD14 Mono"
"1784","CD4 Memory"
"1785","CD4 Naive"
"1786","Prog_RBC"
"1787","CD4 Memory"
"1788","Prog_RBC"
"1789","CD4 Naive"
"1790","Prog_RBC"
"1791","gdT"
"1792","CD14 Mono"
"1793","CD4 Memory"
"1794","CD8 Effector_2"
"1795","CD4 Naive"
"1796","CD14 Mono"
"1797","Memory B"
"1798","Memory B"
"1799","CD4 Naive"
"1800","Naive B"
"1801","CD8 Effector_1"
"1802","NK"
"1803","CD14 Mono"
"1804","MAIT"
"1805","CD4 Naive"
"1806","CD8 Naive"
"1807","CD4 Naive"
"1808","CD4 Naive"
"1809","GMP"
"1810","CD14 Mono"
"1811","CD8 Effector_2"
"1812","Naive B"
"1813","CD4 Naive"
"1814","CD8 Naive"
"1815","CD4 Memory"
"1816","Prog_RBC"
"1817","CD8 Naive"
"1818","CD8 Naive"
"1819","Naive B"
"1820","CD8 Naive"
"1821","CD14 Mono"
"1822","CD4 Naive"
"1823","NK"
"1824","CD8 Memory_1"
"1825","CD4 Naive"
"1826","CD4 Naive"
"1827","CD8 Effector_1"
"1828","CD4 Memory"
"1829","CD4 Memory"
"1830","NK"
"1831","CD14 Mono"
"1832","cDC2"
"1833","CD8 Naive"
"1834","CD4 Naive"
"1835","CD14 Mono"
"1836","CD8 Naive"
"1837","CD4 Memory"
"1838","CD14 Mono"
"1839","CD14 Mono"
"1840","Prog_Mk"
"1841","CD4 Memory"
"1842","MAIT"
"1843","MAIT"
"1844","Naive B"
"1845","CD4 Naive"
"1846","CD4 Memory"
"1847","Prog_RBC"
"1848","CD4 Naive"
"1849","CD4 Naive"
"1850","CD8 Naive"
"1851","Prog_RBC"
"1852","CD14 Mono"
"1853","CD8 Effector_1"
"1854","CD8 Naive"
"1855","NK"
"1856","CD8 Naive"
"1857","CD8 Naive"
"1858","CD8 Memory_2"
"1859","CD8 Memory_2"
"1860","HSC"
"1861","CD14 Mono"
"1862","CD16 Mono"
"1863","CD4 Naive"
"1864","CD4 Naive"
"1865","Naive B"
"1866","GMP"
"1867","CD8 Naive"
"1868","Naive B"
"1869","CD14 Mono"
"1870","CD4 Naive"
"1871","Prog_RBC"
"1872","CD16 Mono"
"1873","Prog_Mk"
"1874","gdT"
"1875","Naive B"
"1876","CD8 Memory_2"
"1877","CD8 Naive"
"1878","Plasmablast"
"1879","CD4 Memory"
"1880","CD4 Memory"
"1881","CD8 Naive"
"1882","CD8 Naive"
"1883","CD4 Naive"
"1884","CD4 Memory"
"1885","NK"
"1886","HSC"
"1887","Memory B"
"1888","CD14 Mono"
"1889","CD4 Memory"
"1890","CD4 Naive"
"1891","CD4 Naive"
"1892","Naive B"
"1893","CD14 Mono"
"1894","CD8 Naive"
"1895","CD14 Mono"
"1896","CD14 Mono"
"1897","MAIT"
"1898","Naive B"
"1899","Naive B"
"1900","Naive B"
"1901","Naive B"
"1902","CD8 Naive"
"1903","CD14 Mono"
"1904","CD16 Mono"
"1905","CD4 Naive"
"1906","Memory B"
"1907","Memory B"
"1908","Memory B"
"1909","CD8 Effector_1"
"1910","CD4 Naive"
"1911","CD4 Naive"
"1912","Naive B"
"1913","CD8 Naive"
"1914","CD4 Naive"
"1915","CD14 Mono"
"1916","CD14 Mono"
"1917","CD14 Mono"
"1918","NK"
"1919","NK"
"1920","CD14 Mono"
"1921","CD8 Naive"
"1922","Prog_DC"
"1923","CD16 Mono"
"1924","GMP"
"1925","Memory B"
"1926","CD8 Naive"
"1927","CD14 Mono"
"1928","CD14 Mono"
"1929","CD14 Mono"
"1930","CD14 Mono"
"1931","CD4 Naive"
"1932","CD14 Mono"
"1933","GMP"
"1934","CD14 Mono"
"1935","GMP"
"1936","CD14 Mono"
"1937","CD4 Memory"
"1938","CD4 Naive"
"1939","CD4 Naive"
"1940","CD14 Mono"
"1941","CD4 Naive"
"1942","CD14 Mono"
"1943","CD14 Mono"
"1944","CD8 Effector_1"
"1945","NK"
"1946","CD14 Mono"
"1947","Plasmablast"
"1948","CD14 Mono"
"1949","CD8 Naive"
"1950","Memory B"
"1951","CD8 Memory_1"
"1952","CD4 Naive"
"1953","CD4 Naive"
"1954","CD4 Memory"
"1955","CD4 Naive"
"1956","Treg"
"1957","CD4 Naive"
"1958","NK"
"1959","CD8 Naive"
"1960","CD14 Mono"
"1961","CD8 Memory_1"
"1962","CD8 Naive"
"1963","CD14 Mono"
"1964","gdT"
"1965","gdT"
"1966","LMPP"
"1967","CD4 Naive"
"1968","CD4 Naive"
"1969","MAIT"
"1970","CD4 Memory"
"1971","Prog_RBC"
"1972","CD8 Memory_2"
"1973","Prog_RBC"
"1974","Memory B"
"1975","CD4 Naive"
"1976","CD8 Naive"
"1977","CD4 Naive"
"1978","CD14 Mono"
"1979","Prog_RBC"
"1980","Naive B"
"1981","Memory B"
"1982","CD4 Memory"
"1983","CD14 Mono"
"1984","CD14 Mono"
"1985","CD4 Naive"
"1986","Memory B"
"1987","CD4 Naive"
"1988","NK"
"1989","CD8 Naive"
"1990","CD14 Mono"
"1991","Treg"
"1992","gdT"
"1993","pDC"
"1994","CD4 Memory"
"1995","CD14 Mono"
"1996","CD14 Mono"
"1997","CD14 Mono"
"1998","CD14 Mono"
"1999","LMPP"
"2000","CD4 Memory"
"2001","HSC"
"2002","CD4 Memory"
"2003","CD4 Memory"
"2004","CD4 Memory"
"2005","CD8 Naive"
"2006","CD8 Naive"
"2007","CD8 Naive"
"2008","CD8 Naive"
"2009","CD4 Naive"
"2010","Memory B"
"2011","Plasmablast"
"2012","Naive B"
"2013","NK"
"2014","CD4 Memory"
"2015","GMP"
"2016","CD4 Naive"
"2017","Prog_Mk"
"2018","CD14 Mono"
"2019","CD4 Memory"
"2020","CD4 Memory"
"2021","Treg"
"2022","CD4 Naive"
"2023","CD14 Mono"
"2024","Naive B"
"2025","CD14 Mono"
"2026","CD14 Mono"
"2027","CD16 Mono"
"2028","CD8 Memory_1"
"2029","CD4 Naive"
"2030","Memory B"
"2031","Naive B"
"2032","CD4 Naive"
"2033","CD14 Mono"
"2034","CD4 Naive"
"2035","Prog_RBC"
"2036","CD4 Naive"
"2037","MAIT"
"2038","Naive B"
"2039","CD8 Memory_2"
"2040","Memory B"
"2041","CD8 Naive"
"2042","CD4 Memory"
"2043","CD14 Mono"
"2044","CD8 Naive"
"2045","Memory B"
"2046","CD8 Naive"
"2047","CD8 Memory_2"
"2048","CD8 Naive"
"2049","CD4 Naive"
"2050","CD4 Naive"
"2051","CD4 Memory"
"2052","CD8 Naive"
"2053","CD4 Naive"
"2054","MAIT"
"2055","CD14 Mono"
"2056","NK"
"2057","cDC2"
"2058","CD14 Mono"
"2059","Naive B"
"2060","CD56 bright NK"
"2061","CD4 Naive"
"2062","HSC"
"2063","CD4 Memory"
"2064","Plasmablast"
"2065","Naive B"
"2066","CD4 Naive"
"2067","CD4 Naive"
"2068","Plasmablast"
"2069","CD14 Mono"
"2070","Naive B"
"2071","CD14 Mono"
"2072","CD14 Mono"
"2073","CD8 Naive"
"2074","CD14 Mono"
"2075","Plasmablast"
"2076","NK"
"2077","MAIT"
"2078","CD8 Naive"
"2079","CD14 Mono"
"2080","LMPP"
"2081","CD8 Naive"
"2082","LMPP"
"2083","CD4 Naive"
"2084","CD14 Mono"
"2085","CD8 Naive"
"2086","CD8 Naive"
"2087","CD4 Naive"
"2088","CD8 Naive"
"2089","CD4 Naive"
"2090","CD8 Naive"
"2091","CD14 Mono"
"2092","CD4 Naive"
"2093","NK"
"2094","Naive B"
"2095","CD14 Mono"
"2096","CD14 Mono"
"2097","CD8 Naive"
"2098","CD8 Naive"
"2099","CD4 Memory"
"2100","CD14 Mono"
"2101","CD4 Naive"
"2102","Naive B"
"2103","CD8 Naive"
"2104","CD16 Mono"
"2105","CD4 Naive"
"2106","CD4 Memory"
"2107","Naive B"
"2108","CD14 Mono"
"2109","CD14 Mono"
"2110","Prog_RBC"
"2111","CD14 Mono"
"2112","CD14 Mono"
"2113","CD14 Mono"
"2114","CD8 Effector_2"
"2115","CD4 Memory"
"2116","CD4 Naive"
"2117","CD8 Naive"
"2118","CD14 Mono"
"2119","Memory B"
"2120","MAIT"
"2121","CD8 Naive"
"2122","MAIT"
"2123","CD8 Naive"
"2124","CD14 Mono"
"2125","CD4 Memory"
"2126","pDC"
"2127","CD14 Mono"
"2128","CD4 Memory"
"2129","CD4 Naive"
"2130","CD8 Naive"
"2131","LMPP"
"2132","Naive B"
"2133","Prog_DC"
"2134","CD14 Mono"
"2135","CD16 Mono"
"2136","CD8 Naive"
"2137","NK"
"2138","pDC"
"2139","cDC2"
"2140","CD4 Naive"
"2141","CD4 Naive"
"2142","CD4 Memory"
"2143","CD8 Naive"
"2144","Memory B"
"2145","Naive B"
"2146","CD8 Effector_1"
"2147","CD14 Mono"
"2148","CD4 Memory"
"2149","CD4 Memory"
"2150","CD14 Mono"
"2151","CD8 Naive"
"2152","CD14 Mono"
"2153","CD4 Naive"
"2154","CD14 Mono"
"2155","CD4 Naive"
"2156","Naive B"
"2157","CD14 Mono"
"2158","gdT"
"2159","gdT"
"2160","CD14 Mono"
"2161","CD14 Mono"
"2162","CD56 bright NK"
"2163","CD8 Naive"
"2164","CD14 Mono"
"2165","CD14 Mono"
"2166","cDC2"
"2167","GMP"
"2168","CD8 Naive"
"2169","CD4 Naive"
"2170","CD14 Mono"
"2171","CD8 Naive"
"2172","Prog_RBC"
"2173","Memory B"
"2174","MAIT"
"2175","Memory B"
"2176","CD4 Naive"
"2177","CD4 Memory"
"2178","NK"
"2179","NK"
"2180","CD14 Mono"
"2181","CD8 Effector_2"
"2182","CD14 Mono"
"2183","CD14 Mono"
"2184","CD4 Naive"
"2185","CD14 Mono"
"2186","CD4 Naive"
"2187","CD8 Naive"
"2188","CD8 Naive"
"2189","CD8 Memory_1"
"2190","Naive B"
"2191","Naive B"
"2192","pDC"
"2193","Memory B"
"2194","Plasmablast"
"2195","Prog_DC"
"2196","CD4 Naive"
"2197","Naive B"
"2198","CD14 Mono"
"2199","CD8 Effector_2"
"2200","Prog_RBC"
"2201","CD8 Naive"
"2202","CD4 Naive"
"2203","GMP"
"2204","CD14 Mono"
"2205","CD4 Naive"
"2206","HSC"
"2207","GMP"
"2208","CD14 Mono"
"2209","LMPP"
"2210","CD14 Mono"
"2211","Naive B"
"2212","CD4 Naive"
"2213","CD8 Naive"
"2214","Memory B"
"2215","GMP"
"2216","CD14 Mono"
"2217","CD14 Mono"
"2218","Memory B"
"2219","CD14 Mono"
"2220","CD4 Naive"
"2221","CD4 Naive"
"2222","CD8 Naive"
"2223","CD14 Mono"
"2224","Naive B"
"2225","CD14 Mono"
"2226","CD8 Memory_1"
"2227","Prog_RBC"
"2228","CD4 Memory"
"2229","CD4 Memory"
"2230","Plasmablast"
"2231","CD14 Mono"
"2232","CD8 Effector_2"
"2233","CD14 Mono"
"2234","Memory B"
"2235","CD8 Naive"
"2236","CD4 Naive"
"2237","CD14 Mono"
"2238","CD8 Effector_1"
"2239","CD14 Mono"
"2240","CD8 Naive"
"2241","CD4 Memory"
"2242","Prog_RBC"
"2243","GMP"
"2244","CD14 Mono"
"2245","Naive B"
"2246","Naive B"
"2247","CD14 Mono"
"2248","Prog_RBC"
"2249","CD8 Memory_1"
"2250","CD14 Mono"
"2251","CD4 Naive"
"2252","CD4 Memory"
"2253","CD8 Naive"
"2254","CD8 Effector_2"
"2255","Naive B"
"2256","CD14 Mono"
"2257","CD4 Naive"
"2258","CD8 Memory_1"
"2259","CD14 Mono"
"2260","CD4 Naive"
"2261","CD8 Naive"
"2262","CD8 Naive"
"2263","CD8 Naive"
"2264","CD4 Naive"
"2265","CD14 Mono"
"2266","Memory B"
"2267","CD14 Mono"
"2268","CD14 Mono"
"2269","CD14 Mono"
"2270","cDC2"
"2271","CD4 Memory"
"2272","CD4 Naive"
"2273","GMP"
"2274","CD8 Memory_1"
"2275","CD14 Mono"
"2276","Naive B"
"2277","CD14 Mono"
"2278","CD4 Naive"
"2279","Memory B"
"2280","HSC"
"2281","CD4 Memory"
"2282","Prog_RBC"
"2283","CD8 Naive"
"2284","CD14 Mono"
"2285","CD8 Naive"
"2286","Naive B"
"2287","CD14 Mono"
"2288","CD4 Naive"
"2289","CD8 Effector_1"
"2290","NK"
"2291","GMP"
"2292","NK"
"2293","CD14 Mono"
"2294","CD14 Mono"
"2295","CD14 Mono"
"2296","CD4 Memory"
"2297","CD8 Memory_2"
"2298","HSC"
"2299","CD8 Naive"
"2300","Memory B"
"2301","CD8 Naive"
"2302","CD14 Mono"
"2303","CD8 Naive"
"2304","CD14 Mono"
"2305","CD4 Naive"
"2306","Naive B"
"2307","CD14 Mono"
"2308","CD4 Naive"
"2309","NK"
"2310","CD14 Mono"
"2311","CD14 Mono"
"2312","CD14 Mono"
"2313","CD4 Naive"
"2314","CD8 Naive"
"2315","CD4 Memory"
"2316","GMP"
"2317","CD8 Naive"
"2318","Memory B"
"2319","CD4 Naive"
"2320","CD4 Memory"
"2321","CD4 Memory"
"2322","NK"
"2323","CD4 Memory"
"2324","Prog_RBC"
"2325","CD4 Memory"
"2326","CD56 bright NK"
"2327","CD4 Naive"
"2328","CD14 Mono"
"2329","CD14 Mono"
"2330","CD4 Naive"
"2331","Naive B"
"2332","CD4 Naive"
"2333","CD14 Mono"
"2334","Prog_RBC"
"2335","CD8 Effector_2"
"2336","CD8 Memory_1"
"2337","CD4 Memory"
"2338","MAIT"
"2339","NK"
"2340","Memory B"
"2341","CD8 Naive"
"2342","CD8 Naive"
"2343","CD4 Memory"
"2344","CD14 Mono"
"2345","CD8 Naive"
"2346","CD4 Memory"
"2347","CD14 Mono"
"2348","CD14 Mono"
"2349","CD14 Mono"
"2350","CD14 Mono"
"2351","CD4 Naive"
"2352","Naive B"
"2353","CD14 Mono"
"2354","CD4 Naive"
"2355","Memory B"
"2356","CD8 Naive"
"2357","CD16 Mono"
"2358","CD14 Mono"
"2359","CD4 Memory"
"2360","GMP"
"2361","Prog_DC"
"2362","CD8 Memory_1"
"2363","CD14 Mono"
"2364","cDC2"
"2365","CD14 Mono"
"2366","CD14 Mono"
"2367","Prog_B 1"
"2368","CD14 Mono"
"2369","CD4 Memory"
"2370","CD4 Memory"
"2371","CD14 Mono"
"2372","CD14 Mono"
"2373","cDC2"
"2374","CD14 Mono"
