"","dim1","dim2"
"b.cells7538",-33.0425863706224,-83.6161125733612
"b.cells1574",-15.2514716307391,-91.0734517924952
"b.cells7988",-0.898385161581323,-102.901772724475
"b.cells9263",-34.7706991663588,-89.7757054183615
"b.cells4742",-23.5420602188502,-97.9382041533005
"b.cells380",-8.42515487715717,-93.8477716829216
"b.cells5956",-12.6907422127289,-101.719338003037
"b.cells7911",-18.773001025674,-90.2229002718523
"b.cells1485",8.63672504010191,-99.0506191390257
"b.cells9431",11.2477888505375,-79.4428308369815
"b.cells6485",-35.6676797007515,-83.7305958376541
"b.cells8234",-5.80100988954865,-105.428674535797
"b.cells2301",-16.5946038114332,-95.9350536981741
"b.cells8212",-35.3938932896383,-76.3104591164247
"b.cells7540",-33.9153289641649,-88.1453221783047
"b.cells5829",11.6872577809659,-88.4589021743619
"b.cells1985",-16.5809586441823,-83.4182249144394
"b.cells566",2.00767609150014,-76.0144046050149
"b.cells5950",0.320358245978682,-88.4361414289657
"b.cells7649",2.30562937010803,-110.839373430735
"b.cells1890",32.7615330969687,-86.2066860542201
"b.cells6332",-28.7920776834221,-83.6085605072975
"b.cells3833",-26.0755509853096,-95.2165838301648
"b.cells3681",-29.9744674392697,-93.4059082514107
"b.cells573",-16.4368552713734,-87.6002509790077
"b.cells3997",-15.5757506871683,-102.353616410729
"b.cells5240",-31.3874267365235,-86.4262871971607
"b.cells7758",-37.735794394536,-90.8218961717609
"b.cells7964",-24.0273000580312,-97.4209857580151
"b.cells115",-15.3610471157547,-87.20705038341
"b.cells5443",4.70644007142465,-109.635251782848
"b.cells2867",-30.9203103383403,-87.1407953181612
"b.cells368",1.64943771123887,-69.5407080917594
"b.cells3405",-20.4913248054312,-98.4487586703792
"b.cells2541",-32.8523882419641,-81.9115608102061
"b.cells9252",-1.26445240812402,-81.5810559278874
"b.cells9034",-33.3477059194131,-96.6843185363848
"b.cells5851",-21.5262165808532,-92.6326072460442
"b.cells9162",-26.990725955997,-82.0810278654317
"b.cells8337",-28.8223242849206,-93.7407048908641
"b.cells1140",-36.5333664191563,-93.0392550143799
"b.cells5660",-4.65795175162877,-97.6207136309893
"b.cells3388",2.38180730864602,-104.131485661081
"b.cells6405",-41.3670718755723,-94.508637303079
"b.cells6056",-22.7039182113392,-98.9852164459235
"b.cells6612",-35.2225338049685,-94.8260444913995
"b.cells5932",-27.8384759422731,-87.4938304645292
"b.cells1160",-25.6580669633067,-94.5920015199838
"b.cells2666",-38.366986931726,-98.038174747288
"b.cells1653",-15.3344917962787,-93.3226901566539
"b.cells1615",3.06897289443288,-99.8292182957271
"b.cells5316",-7.37297197018285,-100.591993086755
"b.cells4066",48.9506410244382,-89.1230305349862
"b.cells9930",-1.68629385074862,-93.2828901343829
"b.cells7998",-16.2788301487283,-84.6334880093872
"b.cells1979",-8.06105219995629,-97.5448992563777
"b.cells4828",20.8351612169609,-75.9660052350241
"b.cells3743",3.95773932735907,-93.0371546214175
"b.cells2447",-6.97934767791777,-113.336843735138
"b.cells7608",-45.3526993835647,-86.2997929489458
"b.cells2909",-16.6071229880607,-93.9366204590675
"b.cells10035",-17.3910886004869,-97.1431634897596
"b.cells9737",-19.1948318108206,-107.584230255449
"b.cells3586",-24.6028451280888,-88.8187416805188
"b.cells3101",-18.3985609195461,-96.9623133335441
"b.cells6295",-29.0082490438466,-84.1491126793055
"b.cells7359",-6.36512499374563,-70.6275309268669
"b.cells4583",-15.5376794037674,-99.9800475546553
"b.cells8798",-7.2969257946184,-65.0888491216033
"b.cells473",-24.2461667785223,-105.194705395009
"b.cells6354",-29.3501200088874,-82.1078799727219
"b.cells7811",-13.1832595068727,-96.6023352389503
"b.cells3185",-3.15007483889777,-93.9701365494679
"b.cells8813",-46.6283930055374,-83.9078574967699
"b.cells4579",-11.2045312034117,-99.9358082327946
"b.cells8948",-2.22231137601071,-109.186402951561
"b.cells10071",-33.5969304396165,-92.9923083664854
"b.cells5665",-7.08122269490777,-81.3519590468612
"b.cells8418",-0.164704656712795,-93.8560937216742
"b.cells5743",-37.8198665652581,-89.3830248682087
"b.cells4165",-48.8481232684005,-89.6120672424913
"b.cells5294",-27.1218026992132,-96.4751263087659
"b.cells8879",-9.52136993346044,-105.768721024194
"b.cells7887",30.9837836155837,-75.0639579994243
"b.cells2714",-19.6413749134523,-96.0669916462645
"b.cells7970",-27.6944378259965,-97.6201205701453
"b.cells2445",-28.1910128145684,-91.645257540728
"b.cells9722",-36.3340761642186,-98.1787090084485
"b.cells5260",-28.3912594145543,-90.8827665208635
"b.cells1775",-14.6833310668117,-98.1365246812328
"b.cells4813",-22.3173768424122,-98.0861773244243
"b.cells8754",0.187748480265173,-97.6537393670941
"b.cells2899",5.34713417771959,-77.4937879566478
"b.cells3364",-35.4404695117981,-88.5121119121963
"b.cells538",-25.7731626939294,-96.3166973873976
"b.cells8351",-24.8386277614072,-97.4448250923664
"b.cells4832",0.276820570888308,-94.8143352644642
"b.cells7594",-18.950248428759,-92.6689314622604
"b.cells2235",-10.4948499742491,-98.9573007743067
"b.cells6480",-20.5701605831335,-98.7654972478785
"b.cells8118",1.90441334546032,-76.2485713748824
"b.cells4246",20.2009168172063,-115.539002684307
"b.cells1607",-5.87470065063141,-97.7961513328083
"b.cells4798",-17.5943749893848,-85.7495966246938
"b.cells8204",-23.5976648061256,-81.6158143441115
"b.cells315",-22.9544867621077,-75.348482954893
"b.cells2434",-35.7999923785722,-110.645471557913
"b.cells8833",0.874903087388,-109.970139652256
"b.cells5797",-16.8149477380856,-101.339728752636
"b.cells8949",-8.15405085206643,-78.8051131624802
"b.cells7686",-22.7823179772786,-99.7697406676661
"b.cells465",-10.556832660724,-88.189126644446
"b.cells2845",6.47782014884711,-79.7944575789369
"b.cells4824",-24.5280097900344,-86.7696395519428
"b.cells6691",-17.6886742355618,-77.0280249852857
"b.cells2681",-20.4297285066785,-97.9845429326131
"b.cells4379",-24.7300693800553,-89.8937881496524
"b.cells6868",-14.4346990501418,-95.727019763268
"b.cells1207",-2.97083366743712,-99.9022535159831
"b.cells8796",-5.74132566978284,-117.297009008781
"b.cells3705",-30.0451690465564,-94.8682633948779
"b.cells2345",-38.3035407757741,-81.700729349957
"b.cells8916",-45.1456326927058,-95.0333816456964
"b.cells7920",34.1649066785707,-88.782277087721
"b.cells3907",-3.04434817805916,-67.2474294221799
"b.cells9866",-25.8722739961939,-102.10644602777
"b.cells1945",-13.84245949431,-87.6339342353008
"b.cells8938",-23.4975141820041,-93.393418257959
"b.cells4500",1.7576387191138,-93.2620405809083
"b.cells1038",-29.7788062490154,-74.134393596572
"b.cells5918",-21.915667684123,-99.0526876758709
"b.cells2760",-37.7696214410237,-97.5541370996967
"b.cells7806",-15.4248994248616,-85.3451924540918
"b.cells3083",-32.5621135316706,-73.6313943709961
"b.cells9520",-21.5989379773324,-91.8055838207464
"b.cells260",-17.5944609872885,-101.943229167299
"b.cells5075",-20.3895921092253,-101.67475694078
"b.cells4501",-29.9349840611626,-104.189658998628
"b.cells8248",-14.0113525577342,-74.5481443271574
"b.cells4574",-17.5302442487641,-96.8399486974584
"b.cells9672",-13.1114548702802,-100.943678247614
"b.cells4782",-33.6251540036182,-93.2056685688462
"b.cells90",-16.6619125730902,-94.0774350834325
"b.cells831",-37.6785748231903,-99.1184757220103
"b.cells2992",-48.3716194259526,-84.5326920912632
"b.cells5120",-23.7860810389962,-83.2656498688363
"b.cells9421",-25.2232574851248,-86.8453442241368
"b.cells6945",-11.5048054368021,-92.7856280215397
"b.cells97",9.01698215841859,-82.8222644057449
"b.cells5618",-25.0234394728104,-76.4109596300463
"b.cells6692",-6.64609602020416,-101.931359406064
"b.cells4372",-5.19176850789992,-71.4985009932519
"b.cells2032",-5.37720287352675,-82.2772739688542
"b.cells1093",-18.4321516812352,-94.2391865755235
"b.cells3851",-18.0876864458387,-108.549835968228
"b.cells5995",-31.0613041886649,-92.1972317578857
"b.cells528",-6.09001829906148,-86.1005589346869
"b.cells5329",-33.476682568198,-91.4686919484782
"b.cells6638",0.803638647770632,-100.750995709875
"b.cells9148",-13.1665187657884,-100.523142364524
"b.cells9951",-18.7281561384374,-99.8007156606023
"b.cells1096",-29.7347452033439,-93.0631797829985
"b.cells1781",-46.6276807484968,-99.9202800078191
"b.cells10027",-6.90612017126336,-89.0793869918629
"b.cells4265",11.78129239129,-101.562048216014
"b.cells1911",-12.2308215351792,-84.3505559963629
"b.cells9964",-14.1998758756623,-89.4474110237556
"b.cells932",-33.0720464371249,-95.6671223337743
"b.cells7725",-19.4129880563252,-85.9378175926456
"b.cells947",39.878905731969,-88.9714768800867
"b.cells9103",-15.3472249336765,-88.0075967979981
"b.cells51",-14.2375763442315,-101.569606025526
"b.cells4661",-34.2050605829779,-77.4592912686215
"b.cells9226",-25.7068164349778,-106.365036335521
"b.cells4114",-17.8391598508187,-103.373726651947
"b.cells3216",-34.1574191777273,-93.1908955080516
"b.cells2856",8.18193070923323,-77.7904930133695
"b.cells9232",-11.2882089622495,-82.712257864714
"b.cells8647",10.6443202996638,-77.1634357073294
"b.cells9731",-32.0975600829118,-92.7120881718184
"b.cells929",7.00457986215887,-101.433320587949
"b.cells5061",-15.3649400639998,-98.3820590713789
"b.cells5805",-15.6617285094971,-93.5853507250279
"b.cells9790",-14.9518912898041,-97.368960519409
"b.cells4502",-14.2187792906086,-89.5060829221516
"b.cells7546",-18.8418002123515,-103.345992044509
"b.cells9234",-7.45660946893318,-86.9268561344925
"b.cells10025",-17.3866417875597,-83.6864589425584
"b.cells2538",-28.6565883005971,-96.5515692544626
"b.cells924",-33.4378999432368,-85.6984810556543
"b.cells614",-23.4839634831405,-105.321920322794
"b.cells1750",13.0807089685638,-81.6685892470209
"b.cells5530",-7.21977206035652,-102.558627114112
"b.cells9",-29.8183815170254,-95.5848456792908
"b.cells4522",-17.5482995531197,-95.0740549689475
"b.cells6121",-24.0707648779706,-99.3184769284345
"b.cells1874",-21.5059326160941,-82.3142418872689
"b.cells6204",-13.7832635651545,-109.869313334008
"b.cells5159",-29.3129918172579,-79.6263736329274
"b.cells6946",-20.7593930090435,-81.4188162578623
"b.cells3654",-10.4830297168895,-95.0763585872619
"b.cells7799",-40.5298915947443,-100.695554643809
"b.cells2321",-42.0343924156325,-91.9414836600798
"b.cells8268",-15.3712872315013,-103.499333830479
"b.cells6454",43.3729220276966,-89.7571033052313
"b.cells8550",-28.3376242441284,-85.6631711547697
"b.cells3452",-29.7771412628328,-97.5931570142961
"b.cells5737",-17.3226993078401,-87.6898702566405
"b.cells311",-28.1852499176138,-98.8151096674642
"b.cells6039",2.3705004391772,-102.477293635046
"b.cells38",-20.0619175343876,-93.2983992624606
"b.cells9604",-39.3554981710127,-110.036451122407
"b.cells2617",27.1751725155476,-82.1587523419235
"b.cells5691",-9.39968945276771,-98.9985705619587
"b.cells8640",-1.36602180737443,-91.1333520289276
"b.cells5342",-39.6078119937246,-85.2741030363559
"b.cells7445",-7.31339316178314,-93.069573340604
"b.cells2800",-26.8946947370108,-93.761121097742
"b.cells8271",-4.81110453050806,-95.9699568548195
"b.cells9505",-7.32998033004776,-79.8996141851972
"b.cells7796",-23.8706930139111,-102.169524027537
"b.cells672",-40.9569304817573,-88.2450801665271
"b.cells5810",-25.6570311932912,-89.3712611170989
"b.cells4755",-32.2268036416776,-94.4356036322492
"b.cells9343",-19.2057292890115,-84.9169947089333
"b.cells2087",11.0515861915908,-102.300368288543
"b.cells5412",-29.1085101287738,-93.5433665879707
"b.cells3371",-22.1114076265918,-104.219225685593
"b.cells8793",-23.1837833567602,-88.9936709617847
"b.cells526",-37.3826694360647,-86.455145847979
"b.cells4",-39.2019833921048,-96.6699393610097
"b.cells2698",-36.7065541997625,-88.1018629989483
"b.cells2022",-38.0782617165428,-100.137433718757
"b.cells6404",-29.2560246556207,-87.2500921081661
"b.cells8043",-27.0412042481664,-93.5976013028152
"b.cells278",-33.4341120510385,-94.6825272077853
"b.cells6522",-31.8980617955285,-86.9646162522479
"b.cells1551",-31.1641384120789,-96.5735388501527
"b.cells7298",-7.31837404969999,-101.283496744999
"b.cells1356",-7.03637203680083,-81.6933893515969
"b.cells9947",-23.3309629050184,-100.210949302999
"b.cells4835",-21.0413092885652,-81.4125663741488
"b.cells6551",-21.5989772401251,-89.8555162456315
"b.cells2458",-8.12456778577831,-76.4759264501445
"b.cells4699",-22.1142155947684,-96.4180358260449
"b.cells7638",-38.6021464953576,-88.6516966905157
"b.cells1669",-24.1991100043191,-96.5012363789122
"b.cells8030",-35.5898657794067,-88.7264118619126
"b.cells1021",-9.43645182908566,-89.5332917297052
"b.cells8091",-12.3440792850305,-90.323769683677
"b.cells4776",-7.61830639629738,-103.118002732961
"b.cells9744",-7.2343762065742,-88.7945653491627
"b.cells3126",-15.066469387936,-87.2613038163029
"b.cells5287",-43.7891119292897,-97.9737862302426
"b.cells1710",-15.3279650848507,-98.9376616031153
"b.cells4077",2.28177085616978,-80.1340059550226
"b.cells6140",-23.3308417628193,-97.4191213285795
"b.cells3900",-16.5635939743817,-81.5612025847618
"b.cells5204",-45.0714738576043,-94.9741783251018
"b.cells1815",-19.967994798253,-98.8018963753942
"b.cells8609",-25.0598622428393,-94.6035342235249
"b.cells6246",-30.5904656906108,-79.4050427954458
"b.cells9972",-33.5479998736019,-96.4819772218437
"b.cells3494",-12.3921706889899,-98.525981399991
"b.cells2803",24.1968975755369,-74.0070915753713
"b.cells7464",-34.5937915631584,-95.3376683827744
"b.cells4357",-26.1034753672293,-74.9548005567847
"b.cells9707",-2.54325190333332,-97.8633486823666
"b.cells738",-21.1460541183949,-95.8763015766551
"b.cells3461",-19.617534954386,-99.1892035349137
"b.cells3594",-19.4690017806944,-101.348641150733
"b.cells3615",-5.0805259165459,-90.3209088437087
"b.cells2218",-16.1680480330578,-99.8292322821998
"b.cells7312",-12.8489737156886,-86.420237938511
"b.cells10013",26.8345420733941,-92.9783226744587
"b.cells3692",-15.8193944172343,-90.4186478275022
"b.cells3595",-41.3893206264244,-93.435234561052
"b.cells4238",13.3974068240031,-56.4692171128396
"b.cells2746",-20.787794527512,-96.5086017070776
"b.cells7434",-10.6678324882999,-85.9708147893142
"b.cells8064",-24.1158472432878,-103.098188074023
"b.cells8740",9.39844693347032,-54.7132556469085
"b.cells2525",-7.40489904977015,-82.7966540987014
"b.cells6248",-8.52200247004511,-104.558166033591
"b.cells6580",-11.5917879621101,-84.5543626547086
"b.cells9779",-5.92283145190113,-79.0133165281603
"b.cells5148",-22.4995711994661,-102.384071233902
"b.cells5766",-32.2046919846966,-91.7533086308696
"b.cells1000",-15.3986381422113,-100.023289212299
"b.cells5407",-44.293589461313,-91.551181944075
"b.cells5970",-41.4010151934624,-87.7278031980903
"b.cells1743",-37.3135450825956,-97.245066240037
"b.cells4231",-8.77707123971023,-109.826711299873
"b.cells8478",-21.3593266154319,-108.462114752136
"b.cells5229",-29.6867787727176,-95.3427147090585
"b.cells8705",-11.1277912519233,-78.9115314324752
"b.cells6880",-18.2140602224925,-103.038865218431
"b.cells6621",-19.2116744160614,-95.4318882582435
"b.cells5037",-43.2849413015434,-86.8011329067187
"b.cells9020",-25.6828756988821,-94.0602214655976
"b.cells8712",-11.5898158348146,-87.8887085034168
"b.cells1630",-19.8560819491185,-108.399492145208
"b.cells10040",-11.9305283685858,-102.412164352513
"b.cells5953",-20.0608426037027,-81.226544571684
"b.cells969",-26.0792175076036,-77.7124674457568
"b.cells353",-15.4822532404363,-95.8488698491011
"b.cells7114",-35.619802305666,-100.964360719786
"b.cells9426",-33.0128855296312,-75.1393428912975
"b.cells1022",-17.5922915520683,-83.4089223720545
"b.cells3711",-36.7895673117556,-96.4383254761064
"b.cells254",6.06194274337296,-82.8202408231168
"b.cells3822",-14.7142890304235,-100.184075842181
"b.cells1928",14.125729111378,-80.6484520219558
"b.cells8465",-3.78614216953132,-95.8565024413877
"b.cells2105",-30.1239070482112,-89.6225368906542
"b.cells9052",-29.0225526056713,-92.4519158093628
"b.cells2505",-19.6598359046894,-99.1006803048544
"b.cells4899",-13.3725274926392,-91.1119914233957
"b.cells8717",0.432519632408335,-90.7308465229647
"b.cells8338",15.8921588679039,-76.3513777921551
"b.cells8744",-31.1051735381861,-99.5021326483292
"b.cells2774",-3.40343201697095,-92.0928402394601
"b.cells7057",0.755312645590439,-81.7412381668449
"b.cells1745",-30.4176248883199,-88.0194679343425
"b.cells934",-20.0002560154478,-101.56163349057
"b.cells792",-22.6973351562399,-84.0790591308684
"b.cells4689",9.82588703804494,-79.5908518070171
"b.cells5318",-12.4332414805514,-97.542143553897
"b.cells6324",-14.6979598419859,-90.8484799995055
"b.cells2316",-24.0757623417259,-95.3684079308433
"b.cells4100",-29.4765055930759,-83.6503527390216
"b.cells4981",-10.6431256984869,-92.3832452412968
"b.cells5228",-25.0185551088383,-98.1857541960523
"b.cells8560",-24.6162875086701,-89.1849158247007
"b.cells1586",20.0970440456673,-99.5250641494878
"b.cells362",30.9007228631097,-90.0826586592809
"b.cells910",-19.1179108836081,-95.6667436231557
"b.cells143",-26.6755522933711,-96.7214677335964
"b.cells8464",-29.5813145836124,-82.7145108710785
"b.cells6863",-6.66196893876648,-91.074915178479
"b.cells5566",2.52527748044833,-90.8849334004668
"b.cells3472",-41.2438527984412,-82.9231992528743
"b.cells3139",-41.8339342459008,-92.002372854431
"b.cells3011",-13.4660954794549,-95.4054296105234
"b.cells5767",-15.0014794478772,-78.886730645528
"b.cells5816",-4.5164395968039,-92.6879677809353
"b.cells9661",-27.3665875764981,-94.1095057817096
"b.cells7987",-38.0707131939207,-89.5032372834543
"b.cells5893",-12.0519224131672,-71.4052096123673
"b.cells3762",-33.8519371158515,-90.9782444996394
"b.cells8457",-16.2034041604488,-89.6234232326004
"b.cells4145",-10.5004686222938,-75.2326982066565
"b.cells8394",-8.38098063301987,-95.436199976876
"b.cells242",-22.943867236718,-66.7755907804217
"b.cells9191",40.7523360347707,-84.4222387982431
"b.cells2351",8.35844786276216,-88.6396809767919
"b.cells7132",-26.3499035736508,-87.4258634171662
